order_id,item_id,product_id,quantity,list_price,discount,total price
725,3,77,2,799.99,0.07,1487.98
725,4,62,2,3499.99,0.1,6299.98
726,1,64,1,489.99,0.2,391.99
727,1,78,1,647.99,0.07,602.63
727,2,82,2,659.99,0.05,1253.98
728,1,70,1,659.99,0.05,626.99
728,2,56,1,5499.99,0.1,4949.99
728,3,91,1,349.99,0.1,314.99
728,4,58,1,4999.99,0.07,4649.99
729,1,101,2,339.99,0.1,611.98
730,1,59,2,2599.99,0.05,4939.98
730,2,79,1,402.99,0.1,362.69
730,3,96,2,349.99,0.07,650.98
730,4,13,1,269.99,0.1,242.99
731,1,91,1,349.99,0.05,332.49
731,2,49,1,3499.99,0.2,2799.99
731,3,67,2,250.99,0.2,401.58
731,4,29,1,999.99,0.2,799.99
732,1,47,1,5299.99,0.07,4928.99
732,2,4,2,2899.99,0.07,5393.98
733,1,84,1,109.99,0.05,104.49
733,2,55,1,2699.99,0.2,2159.99
733,3,102,2,489.99,0.1,881.98
734,1,26,1,599.99,0.2,479.99
734,2,3,1,999.99,0.05,949.99
734,3,84,2,109.99,0.2,175.98
734,4,65,2,346.99,0.1,624.58
735,1,71,2,416.99,0.1,750.58
735,2,10,2,1549,0.07,2881.14
736,1,56,2,5499.99,0.05,10449.98
736,2,17,1,429,0.1,386.1
736,3,62,2,3499.99,0.2,5599.98
737,1,52,1,875.99,0.05,832.19
737,2,19,2,449,0.07,835.14
737,3,77,2,799.99,0.07,1487.98
737,4,34,1,469.99,0.2,375.99
738,1,82,2,659.99,0.07,1227.58
738,2,38,2,549.99,0.2,879.98
738,3,25,1,499.99,0.1,449.99
738,4,63,1,3499.99,0.07,3254.99
739,1,3,1,999.99,0.2,799.99
740,1,81,1,1099.99,0.05,1044.99
740,2,94,2,249.99,0.2,399.98
740,3,11,1,1680.99,0.2,1344.79
740,4,19,1,449,0.2,359.2
740,5,12,2,549.99,0.07,1022.98
741,1,58,1,4999.99,0.05,4749.99
741,2,76,1,299.99,0.07,278.99
741,3,21,2,269.99,0.07,502.18
741,4,56,2,5499.99,0.05,10449.98
742,1,107,2,416.99,0.05,792.28
742,2,45,1,869.99,0.07,809.09
743,1,80,1,761.99,0.05,723.89
744,1,33,2,469.99,0.2,751.98
745,1,95,2,299.99,0.05,569.98
745,2,22,2,269.99,0.2,431.98
745,3,78,1,647.99,0.1,583.19
746,1,99,1,299.99,0.1,269.99
747,1,110,1,470.99,0.07,438.02
747,2,86,1,149.99,0.2,119.99
747,3,33,2,469.99,0.1,845.98
747,4,81,1,1099.99,0.07,1022.99
748,1,16,2,599.99,0.1,1079.98
748,2,83,2,149.99,0.05,284.98
748,3,41,1,1469.99,0.07,1367.09
748,4,35,2,832.99,0.2,1332.78
749,1,9,1,2999.99,0.2,2399.99
749,2,28,1,2499.99,0.05,2374.99
749,3,79,1,402.99,0.2,322.39
749,4,24,1,549.99,0.05,522.49
749,5,40,1,4999.99,0.07,4649.99
750,1,72,1,619.99,0.05,588.99
750,2,78,2,647.99,0.1,1166.38
751,1,45,2,869.99,0.05,1652.98
752,1,12,2,549.99,0.05,1044.98
752,2,31,2,1632.99,0.05,3102.68
753,1,105,2,533.99,0.07,993.22
753,2,7,2,3999.99,0.2,6399.98
753,3,36,2,832.99,0.1,1499.38
753,4,95,1,299.99,0.07,278.99
753,5,66,1,250.99,0.2,200.79
754,1,74,2,439.99,0.07,818.38
754,2,12,2,549.99,0.07,1022.98
754,3,3,1,999.99,0.05,949.99
754,4,67,2,250.99,0.05,476.88
754,5,7,1,3999.99,0.2,3199.99
755,1,80,2,761.99,0.07,1417.3
755,2,43,2,5299.99,0.05,10069.98
755,3,57,2,1999.99,0.1,3599.98
756,1,64,1,489.99,0.1,440.99
756,2,17,2,429,0.05,815.1
757,1,95,1,299.99,0.1,269.99
758,1,22,2,269.99,0.07,502.18
758,2,99,1,299.99,0.1,269.99
758,3,27,1,999.99,0.07,929.99
758,4,65,2,346.99,0.07,645.4
758,5,109,1,416.99,0.2,333.59
759,1,93,2,209.99,0.05,398.98
759,2,78,1,647.99,0.07,602.63
760,1,21,2,269.99,0.07,502.18
760,2,29,2,999.99,0.07,1859.98
761,1,43,1,5299.99,0.07,4928.99
761,2,52,2,875.99,0.2,1401.58
762,1,102,2,489.99,0.05,930.98
763,1,90,1,209.99,0.07,195.29
763,2,103,1,551.99,0.1,496.79
764,1,55,1,2699.99,0.07,2510.99
764,2,95,2,299.99,0.05,569.98
764,3,81,2,1099.99,0.07,2045.98
765,1,28,2,2499.99,0.2,3999.98
765,2,12,1,549.99,0.07,511.49
765,3,25,1,499.99,0.2,399.99
765,4,53,1,749.99,0.2,599.99
765,5,65,1,346.99,0.05,329.64
766,1,111,1,470.99,0.2,376.79
767,1,63,1,3499.99,0.1,3149.99
767,2,29,1,999.99,0.07,929.99
767,3,41,2,1469.99,0.05,2792.98
767,4,77,2,799.99,0.05,1519.98
768,1,31,1,1632.99,0.2,1306.39
768,2,76,1,299.99,0.2,239.99
769,1,8,1,1799.99,0.1,1619.99
769,2,6,2,469.99,0.05,892.98
769,3,36,2,832.99,0.07,1549.36
770,1,110,1,470.99,0.05,447.44
770,2,42,1,2299.99,0.2,1839.99
770,3,103,1,551.99,0.2,441.59
770,4,11,2,1680.99,0.05,3193.88
771,1,13,2,269.99,0.2,431.98
771,2,88,1,189.99,0.2,151.99
772,1,103,1,551.99,0.07,513.35
773,1,92,1,209.99,0.1,188.99
773,2,14,1,269.99,0.05,256.49
773,3,17,2,429,0.2,686.4
773,4,33,2,469.99,0.07,874.18
774,1,65,1,346.99,0.05,329.64
774,2,36,2,832.99,0.05,1582.68
774,3,20,1,599.99,0.2,479.99
774,4,73,1,749.99,0.05,712.49
774,5,58,2,4999.99,0.1,8999.98
775,1,39,1,1499.99,0.07,1394.99
776,1,28,1,2499.99,0.2,1999.99
776,2,42,2,2299.99,0.2,3679.98
776,3,71,1,416.99,0.1,375.29
776,4,35,1,832.99,0.1,749.69
777,1,5,1,1320.99,0.2,1056.79
777,2,7,2,3999.99,0.2,6399.98
777,3,2,1,749.99,0.2,599.99
778,1,64,1,489.99,0.1,440.99
778,2,85,1,329.99,0.05,313.49
779,1,101,1,339.99,0.05,322.99
779,2,90,2,209.99,0.2,335.98
779,3,47,1,5299.99,0.2,4239.99
779,4,8,1,1799.99,0.2,1439.99
779,5,85,1,329.99,0.2,263.99
780,1,32,1,469.99,0.1,422.99
781,1,109,2,416.99,0.05,792.28
781,2,7,2,3999.99,0.2,6399.98
781,3,57,2,1999.99,0.1,3599.98
782,1,20,2,599.99,0.07,1115.98
782,2,57,1,1999.99,0.07,1859.99
782,3,99,1,299.99,0.07,278.99
782,4,16,2,599.99,0.2,959.98
783,1,92,1,209.99,0.2,167.99
783,2,22,2,269.99,0.05,512.98
783,3,94,1,249.99,0.05,237.49
783,4,29,1,999.99,0.1,899.99
784,1,22,1,269.99,0.07,251.09
784,2,72,2,619.99,0.1,1115.98
784,3,16,1,599.99,0.2,479.99
785,1,59,2,2599.99,0.2,4159.98
785,2,40,1,4999.99,0.07,4649.99
785,3,25,1,499.99,0.07,464.99
786,1,80,1,761.99,0.05,723.89
787,1,51,2,6499.99,0.07,12089.98
787,2,66,2,250.99,0.1,451.78
788,1,48,1,1499.99,0.2,1199.99
788,2,19,1,449,0.1,404.1
788,3,13,1,269.99,0.05,256.49
789,1,100,2,489.99,0.2,783.98
789,2,93,2,209.99,0.07,390.58
790,1,62,2,3499.99,0.07,6509.98
790,2,91,1,349.99,0.1,314.99
791,1,54,1,3199.99,0.2,2559.99
791,2,25,2,499.99,0.07,929.98
792,1,16,2,599.99,0.2,959.98
792,2,39,1,1499.99,0.2,1199.99
792,3,56,1,5499.99,0.2,4399.99
792,4,30,1,999.99,0.05,949.99
792,5,2,1,749.99,0.2,599.99
793,1,60,1,1559.99,0.05,1481.99
793,2,95,2,299.99,0.05,569.98
793,3,75,2,599.99,0.05,1139.98
794,1,41,2,1469.99,0.05,2792.98
794,2,68,1,449.99,0.2,359.99
794,3,17,1,429,0.07,398.97
794,4,28,1,2499.99,0.1,2249.99
795,1,95,2,299.99,0.05,569.98
795,2,99,2,299.99,0.05,569.98
796,1,6,2,469.99,0.2,751.98
797,1,11,1,1680.99,0.07,1563.32
797,2,69,1,416.99,0.05,396.14
797,3,74,1,439.99,0.1,395.99
797,4,54,2,3199.99,0.05,6079.98
797,5,62,2,3499.99,0.1,6299.98
798,1,23,1,299.99,0.1,269.99
798,2,90,1,209.99,0.05,199.49
798,3,91,2,349.99,0.07,650.98
798,4,42,1,2299.99,0.2,1839.99
798,5,26,2,599.99,0.05,1139.98
799,1,5,2,1320.99,0.1,2377.78
799,2,34,2,469.99,0.05,892.98
799,3,29,2,999.99,0.07,1859.98
799,4,63,1,3499.99,0.1,3149.99
799,5,58,2,4999.99,0.07,9299.98
800,1,65,2,346.99,0.1,624.58
800,2,54,1,3199.99,0.07,2975.99
800,3,6,2,469.99,0.05,892.98
800,4,52,1,875.99,0.1,788.39
800,5,95,2,299.99,0.05,569.98
801,1,101,1,339.99,0.07,316.19
802,1,30,1,999.99,0.05,949.99
802,2,36,2,832.99,0.2,1332.78
802,3,40,1,4999.99,0.1,4499.99
802,4,28,1,2499.99,0.05,2374.99
803,1,111,1,470.99,0.07,438.02
803,2,52,2,875.99,0.05,1664.38
803,3,102,1,489.99,0.07,455.69
803,4,83,2,149.99,0.05,284.98
804,1,89,2,209.99,0.2,335.98
804,2,53,1,749.99,0.07,697.49
804,3,50,2,5999.99,0.05,11399.98
805,1,24,1,549.99,0.05,522.49
805,2,33,2,469.99,0.2,751.98
805,3,62,2,3499.99,0.2,5599.98
805,4,32,1,469.99,0.07,437.09
805,5,6,2,469.99,0.05,892.98
806,1,93,2,209.99,0.1,377.98
806,2,97,1,349.99,0.2,279.99
806,3,77,2,799.99,0.1,1439.98
806,4,82,2,659.99,0.2,1055.98
806,5,91,2,349.99,0.07,650.98
807,1,21,2,269.99,0.2,431.98
807,2,6,1,469.99,0.07,437.09
807,3,3,2,999.99,0.07,1859.98
807,4,9,2,2999.99,0.2,4799.98
807,5,16,1,599.99,0.2,479.99
808,1,96,2,349.99,0.05,664.98
808,2,18,1,449,0.05,426.55
808,3,85,1,329.99,0.05,313.49
808,4,19,2,449,0.05,853.1
809,1,78,1,647.99,0.1,583.19
809,2,26,1,599.99,0.2,479.99
809,3,92,2,209.99,0.1,377.98
810,1,103,2,551.99,0.05,1048.78
810,2,100,1,489.99,0.2,391.99
810,3,56,1,5499.99,0.05,5224.99
810,4,22,1,269.99,0.2,215.99
811,1,45,2,869.99,0.07,1618.18
811,2,54,1,3199.99,0.2,2559.99
811,3,70,1,659.99,0.07,613.79
811,4,66,1,250.99,0.1,225.89
812,1,76,2,299.99,0.1,539.98
812,2,40,1,4999.99,0.2,3999.99
813,1,96,2,349.99,0.1,629.98
813,2,85,2,329.99,0.2,527.98
813,3,33,2,469.99,0.2,751.98
813,4,26,2,599.99,0.07,1115.98
813,5,71,2,416.99,0.05,792.28
814,1,69,2,416.99,0.1,750.58
814,2,100,1,489.99,0.1,440.99
814,3,65,1,346.99,0.2,277.59
814,4,83,2,149.99,0.05,284.98
815,1,105,2,533.99,0.2,854.38
815,2,102,2,489.99,0.2,783.98
815,3,87,2,189.99,0.1,341.98
815,4,23,1,299.99,0.07,278.99
816,1,75,2,599.99,0.1,1079.98
816,2,64,2,489.99,0.2,783.98
817,1,85,1,329.99,0.05,313.49
817,2,105,2,533.99,0.07,993.22
817,3,48,2,1499.99,0.05,2849.98
818,1,103,1,551.99,0.05,524.39
818,2,44,2,539.99,0.07,1004.38
818,3,19,2,449,0.05,853.1
818,4,48,2,1499.99,0.05,2849.98
819,1,94,1,249.99,0.2,199.99
820,1,107,1,416.99,0.05,396.14
821,1,102,1,489.99,0.07,455.69
821,2,70,2,659.99,0.2,1055.98
821,3,6,1,469.99,0.2,375.99
821,4,107,1,416.99,0.05,396.14
822,1,53,1,749.99,0.05,712.49
822,2,72,1,619.99,0.2,495.99
823,1,56,2,5499.99,0.07,10229.98
823,2,86,2,149.99,0.2,239.98
823,3,81,1,1099.99,0.2,879.99
824,1,92,2,209.99,0.1,377.98
825,1,19,1,449,0.1,404.1
825,2,30,2,999.99,0.2,1599.98
826,1,45,2,869.99,0.2,1391.98
826,2,36,1,832.99,0.1,749.69
827,1,43,1,5299.99,0.05,5034.99
827,2,41,1,1469.99,0.2,1175.99
827,3,28,1,2499.99,0.2,1999.99
827,4,108,1,449.99,0.2,359.99
828,1,25,2,499.99,0.2,799.98
828,2,24,1,549.99,0.2,439.99
828,3,55,2,2699.99,0.07,5021.98
829,1,103,1,551.99,0.2,441.59
829,2,105,2,533.99,0.1,961.18
830,1,85,2,329.99,0.2,527.98
830,2,100,2,489.99,0.07,911.38
830,3,96,2,349.99,0.2,559.98
831,1,67,1,250.99,0.2,200.79
831,2,11,1,1680.99,0.2,1344.79
831,3,68,1,449.99,0.1,404.99
832,1,54,1,3199.99,0.05,3039.99
832,2,45,1,869.99,0.2,695.99
832,3,27,1,999.99,0.07,929.99
832,4,16,2,599.99,0.1,1079.98
833,1,20,2,599.99,0.05,1139.98
834,1,54,1,3199.99,0.07,2975.99
834,2,21,1,269.99,0.05,256.49
834,3,78,1,647.99,0.2,518.39
835,1,65,2,346.99,0.07,645.4
835,2,82,1,659.99,0.2,527.99
835,3,2,1,749.99,0.05,712.49
836,1,108,2,449.99,0.2,719.98
837,1,51,1,6499.99,0.05,6174.99
837,2,97,1,349.99,0.1,314.99
837,3,87,2,189.99,0.2,303.98
838,1,28,1,2499.99,0.1,2249.99
838,2,10,1,1549,0.1,1394.1
838,3,100,2,489.99,0.05,930.98
838,4,65,2,346.99,0.07,645.4
839,1,55,1,2699.99,0.07,2510.99
839,2,85,1,329.99,0.1,296.99
839,3,58,2,4999.99,0.05,9499.98
840,1,27,1,999.99,0.07,929.99
840,2,43,1,5299.99,0.07,4928.99
840,3,106,2,449.99,0.2,719.98
841,1,22,2,269.99,0.1,485.98
841,2,9,1,2999.99,0.2,2399.99
841,3,11,1,1680.99,0.2,1344.79
841,4,90,2,209.99,0.07,390.58
841,5,100,1,489.99,0.1,440.99
842,1,81,2,1099.99,0.07,2045.98
842,2,42,1,2299.99,0.1,2069.99
843,1,72,1,619.99,0.1,557.99
843,2,75,2,599.99,0.1,1079.98
843,3,81,1,1099.99,0.1,989.99
843,4,23,2,299.99,0.07,557.98
844,1,79,2,402.99,0.07,749.56
844,2,12,1,549.99,0.1,494.99
844,3,83,2,149.99,0.2,239.98
844,4,48,1,1499.99,0.2,1199.99
844,5,63,2,3499.99,0.05,6649.98
845,1,16,2,599.99,0.2,959.98
845,2,75,1,599.99,0.2,479.99
845,3,26,2,599.99,0.05,1139.98
845,4,73,2,749.99,0.2,1199.98
845,5,88,1,189.99,0.05,180.49
846,1,46,2,1409.99,0.05,2678.98
846,2,47,1,5299.99,0.07,4928.99
846,3,71,1,416.99,0.1,375.29
846,4,72,2,619.99,0.05,1177.98
846,5,103,2,551.99,0.07,1026.7
847,1,61,2,4999.99,0.05,9499.98
848,1,93,1,209.99,0.07,195.29
848,2,100,2,489.99,0.2,783.98
848,3,88,2,189.99,0.2,303.98
848,4,41,2,1469.99,0.07,2734.18
849,1,109,1,416.99,0.2,333.59
850,1,101,2,339.99,0.07,632.38
850,2,5,2,1320.99,0.07,2457.04
850,3,37,1,379.99,0.07,353.39
851,1,30,1,999.99,0.2,799.99
851,2,93,1,209.99,0.05,199.49
852,1,46,2,1409.99,0.07,2622.58
853,1,99,1,299.99,0.05,284.99
853,2,58,2,4999.99,0.2,7999.98
853,3,42,2,2299.99,0.2,3679.98
853,4,45,1,869.99,0.2,695.99
853,5,6,1,469.99,0.05,446.49
854,1,87,1,189.99,0.1,170.99
855,1,18,1,449,0.1,404.1
855,2,93,2,209.99,0.2,335.98
855,3,89,1,209.99,0.2,167.99
856,1,38,2,549.99,0.05,1044.98
857,1,29,1,999.99,0.2,799.99
858,1,45,2,869.99,0.2,1391.98
858,2,5,1,1320.99,0.2,1056.79
858,3,14,1,269.99,0.07,251.09
858,4,73,2,749.99,0.07,1394.98
859,1,38,2,549.99,0.07,1022.98
859,2,13,1,269.99,0.1,242.99
859,3,14,2,269.99,0.1,485.98
859,4,71,2,416.99,0.1,750.58
859,5,36,2,832.99,0.1,1499.38
860,1,6,1,469.99,0.05,446.49
860,2,24,2,549.99,0.2,879.98
860,3,25,1,499.99,0.2,399.99
860,4,58,2,4999.99,0.07,9299.98
860,5,95,2,299.99,0.05,569.98
861,1,14,2,269.99,0.07,502.18
861,2,62,1,3499.99,0.2,2799.99
862,1,85,1,329.99,0.05,313.49
862,2,99,1,299.99,0.2,239.99
862,3,49,2,3499.99,0.07,6509.98
863,1,93,2,209.99,0.1,377.98
864,1,37,1,379.99,0.1,341.99
864,2,65,2,346.99,0.05,659.28
864,3,13,1,269.99,0.2,215.99
865,1,109,2,416.99,0.1,750.58
865,2,34,1,469.99,0.05,446.49
866,1,88,1,189.99,0.2,151.99
866,2,67,2,250.99,0.07,466.84
866,3,80,1,761.99,0.07,708.65
866,4,13,2,269.99,0.07,502.18
867,1,101,1,339.99,0.05,322.99
868,1,46,1,1409.99,0.07,1311.29
869,1,7,1,3999.99,0.2,3199.99
869,2,106,2,449.99,0.05,854.98
869,3,33,1,469.99,0.05,446.49
869,4,55,2,2699.99,0.05,5129.98
869,5,65,2,346.99,0.2,555.18
870,1,63,1,3499.99,0.07,3254.99
871,1,106,1,449.99,0.2,359.99
871,2,38,1,549.99,0.1,494.99
871,3,30,2,999.99,0.2,1599.98
871,4,107,2,416.99,0.05,792.28
872,1,62,2,3499.99,0.07,6509.98
872,2,53,1,749.99,0.1,674.99
873,1,32,2,469.99,0.1,845.98
874,1,56,1,5499.99,0.05,5224.99
874,2,27,2,999.99,0.05,1899.98
874,3,73,1,749.99,0.1,674.99
874,4,77,2,799.99,0.07,1487.98
875,1,5,2,1320.99,0.1,2377.78
875,2,15,2,529.99,0.05,1006.98
875,3,14,1,269.99,0.07,251.09
875,4,111,1,470.99,0.2,376.79
876,1,17,2,429,0.2,686.4
876,2,66,2,250.99,0.2,401.58
876,3,96,1,349.99,0.07,325.49
876,4,107,2,416.99,0.05,792.28
877,1,73,1,749.99,0.07,697.49
877,2,103,1,551.99,0.1,496.79
878,1,103,1,551.99,0.2,441.59
878,2,13,1,269.99,0.1,242.99
878,3,6,2,469.99,0.2,751.98
878,4,18,2,449,0.05,853.1
879,1,100,2,489.99,0.2,783.98
879,2,2,2,749.99,0.07,1394.98
879,3,83,2,149.99,0.2,239.98
879,4,82,1,659.99,0.07,613.79
880,1,28,2,2499.99,0.2,3999.98
880,2,95,1,299.99,0.1,269.99
880,3,5,1,1320.99,0.07,1228.52
880,4,26,1,599.99,0.1,539.99
880,5,66,1,250.99,0.2,200.79
881,1,98,1,489.99,0.07,455.69
881,2,50,1,5999.99,0.2,4799.99
881,3,64,2,489.99,0.05,930.98
881,4,67,1,250.99,0.1,225.89
882,1,63,2,3499.99,0.07,6509.98
882,2,108,2,449.99,0.2,719.98
882,3,57,2,1999.99,0.07,3719.98
883,1,44,1,539.99,0.05,512.99
883,2,5,2,1320.99,0.05,2509.88
884,1,49,2,3499.99,0.05,6649.98
884,2,69,2,416.99,0.07,775.6
884,3,46,2,1409.99,0.2,2255.98
884,4,10,1,1549,0.1,1394.1
884,5,21,2,269.99,0.05,512.98
885,1,106,1,449.99,0.07,418.49
885,2,43,1,5299.99,0.1,4769.99
886,1,47,1,5299.99,0.05,5034.99
886,2,30,1,999.99,0.05,949.99
887,1,50,2,5999.99,0.05,11399.98
887,2,70,1,659.99,0.1,593.99
888,1,33,2,469.99,0.1,845.98
888,2,26,2,599.99,0.2,959.98
889,1,12,2,549.99,0.1,989.98
890,1,16,2,599.99,0.1,1079.98
890,2,105,2,533.99,0.1,961.18
890,3,52,1,875.99,0.05,832.19
890,4,67,1,250.99,0.1,225.89
890,5,65,2,346.99,0.1,624.58
891,1,107,2,416.99,0.1,750.58
891,2,32,1,469.99,0.05,446.49
891,3,35,2,832.99,0.1,1499.38
891,4,50,1,5999.99,0.1,5399.99
892,1,36,1,832.99,0.1,749.69
892,2,9,2,2999.99,0.2,4799.98
892,3,50,2,5999.99,0.07,11159.98
892,4,88,1,189.99,0.05,180.49
893,1,67,2,250.99,0.05,476.88
893,2,45,1,869.99,0.07,809.09
894,1,101,2,339.99,0.2,543.98
895,1,106,1,449.99,0.07,418.49
896,1,91,2,349.99,0.05,664.98
896,2,10,1,1549,0.05,1471.55
897,1,105,1,533.99,0.05,507.29
897,2,96,1,349.99,0.05,332.49
898,1,45,2,869.99,0.2,1391.98
898,2,16,1,599.99,0.07,557.99
898,3,57,2,1999.99,0.2,3199.98
898,4,69,2,416.99,0.07,775.6
899,1,59,2,2599.99,0.1,4679.98
899,2,17,1,429,0.1,386.1
899,3,6,1,469.99,0.2,375.99
900,1,26,2,599.99,0.05,1139.98
900,2,108,1,449.99,0.07,418.49
900,3,89,1,209.99,0.2,167.99
900,4,61,2,4999.99,0.05,9499.98
900,5,28,2,2499.99,0.07,4649.98
901,1,50,1,5999.99,0.2,4799.99
901,2,43,1,5299.99,0.07,4928.99
902,1,38,2,549.99,0.07,1022.98
902,2,92,1,209.99,0.07,195.29
902,3,12,1,549.99,0.2,439.99
902,4,76,2,299.99,0.05,569.98
903,1,31,2,1632.99,0.07,3037.36
903,2,48,2,1499.99,0.05,2849.98
904,1,36,2,832.99,0.1,1499.38
904,2,51,2,6499.99,0.07,12089.98
904,3,92,2,209.99,0.2,335.98
904,4,13,1,269.99,0.2,215.99
905,1,67,1,250.99,0.1,225.89
905,2,62,2,3499.99,0.05,6649.98
905,3,42,2,2299.99,0.2,3679.98
905,4,20,1,599.99,0.2,479.99
906,1,23,2,299.99,0.2,479.98
906,2,28,2,2499.99,0.07,4649.98
906,3,46,1,1409.99,0.05,1339.49
906,4,102,2,489.99,0.1,881.98
906,5,22,2,269.99,0.2,431.98
907,1,84,2,109.99,0.07,204.58
907,2,65,1,346.99,0.07,322.7
908,1,41,1,1469.99,0.2,1175.99
908,2,94,1,249.99,0.1,224.99
908,3,102,2,489.99,0.1,881.98
909,1,5,1,1320.99,0.2,1056.79
910,1,23,1,299.99,0.1,269.99
911,1,66,2,250.99,0.05,476.88
911,2,106,1,449.99,0.05,427.49
911,3,91,2,349.99,0.05,664.98
911,4,49,1,3499.99,0.2,2799.99
912,1,22,2,269.99,0.2,431.98
912,2,71,2,416.99,0.05,792.28
912,3,101,1,339.99,0.05,322.99
912,4,2,2,749.99,0.2,1199.98
913,1,90,2,209.99,0.1,377.98
913,2,24,2,549.99,0.05,1044.98
914,1,38,1,549.99,0.07,511.49
914,2,20,2,599.99,0.2,959.98
914,3,106,1,449.99,0.05,427.49
914,4,46,1,1409.99,0.1,1268.99
915,1,64,1,489.99,0.05,465.49
915,2,48,1,1499.99,0.07,1394.99
915,3,42,1,2299.99,0.2,1839.99
915,4,2,1,749.99,0.07,697.49
916,1,92,1,209.99,0.2,167.99
917,1,41,1,1469.99,0.07,1367.09
918,1,91,1,349.99,0.2,279.99
918,2,31,1,1632.99,0.1,1469.69
918,3,4,2,2899.99,0.07,5393.98
919,1,7,1,3999.99,0.07,3719.99
919,2,44,1,539.99,0.1,485.99
920,1,76,1,299.99,0.05,284.99
920,2,39,2,1499.99,0.07,2789.98
920,3,78,1,647.99,0.05,615.59
920,4,80,2,761.99,0.07,1417.3
921,1,77,1,799.99,0.2,639.99
921,2,75,2,599.99,0.07,1115.98
921,3,48,1,1499.99,0.1,1349.99
922,1,68,1,449.99,0.2,359.99
922,2,73,1,749.99,0.2,599.99
922,3,86,1,149.99,0.1,134.99
923,1,74,2,439.99,0.05,835.98
923,2,6,1,469.99,0.1,422.99
924,1,97,2,349.99,0.2,559.98
924,2,36,1,832.99,0.2,666.39
925,1,97,1,349.99,0.07,325.49
925,2,62,2,3499.99,0.2,5599.98
926,1,37,2,379.99,0.2,607.98
927,1,74,2,439.99,0.1,791.98
927,2,16,2,599.99,0.2,959.98
927,3,50,1,5999.99,0.1,5399.99
927,4,3,1,999.99,0.1,899.99
927,5,43,1,5299.99,0.07,4928.99
928,1,71,2,416.99,0.05,792.28
928,2,83,1,149.99,0.2,119.99
929,1,82,1,659.99,0.2,527.99
929,2,63,2,3499.99,0.1,6299.98
929,3,24,1,549.99,0.05,522.49
930,1,56,2,5499.99,0.07,10229.98
930,2,82,1,659.99,0.07,613.79
930,3,60,1,1559.99,0.1,1403.99
930,4,65,2,346.99,0.05,659.28
930,5,51,2,6499.99,0.1,11699.98
931,1,49,2,3499.99,0.07,6509.98
931,2,76,1,299.99,0.2,239.99
932,1,74,1,439.99,0.05,417.99
933,1,77,1,799.99,0.07,743.99
933,2,21,1,269.99,0.2,215.99
933,3,75,2,599.99,0.05,1139.98
934,1,35,2,832.99,0.05,1582.68
934,2,48,1,1499.99,0.05,1424.99
934,3,18,1,449,0.1,404.1
934,4,61,1,4999.99,0.07,4649.99
934,5,56,2,5499.99,0.2,8799.98
935,1,65,2,346.99,0.2,555.18
935,2,76,2,299.99,0.07,557.98
935,3,6,1,469.99,0.07,437.09
935,4,38,1,549.99,0.07,511.49
936,1,70,1,659.99,0.1,593.99
936,2,44,1,539.99,0.07,502.19
937,1,108,2,449.99,0.1,809.98
937,2,51,2,6499.99,0.07,12089.98
937,3,58,2,4999.99,0.07,9299.98
937,4,28,2,2499.99,0.07,4649.98
937,5,66,1,250.99,0.2,200.79
938,1,4,1,2899.99,0.05,2754.99
938,2,13,1,269.99,0.05,256.49
939,1,5,1,1320.99,0.1,1188.89
939,2,107,2,416.99,0.2,667.18
940,1,75,2,599.99,0.2,959.98
941,1,25,1,499.99,0.1,449.99
941,2,102,2,489.99,0.05,930.98
941,3,11,2,1680.99,0.07,3126.64
942,1,98,2,489.99,0.05,930.98
942,2,110,2,470.99,0.1,847.78
942,3,35,2,832.99,0.07,1549.36
942,4,103,1,551.99,0.05,524.39
942,5,100,1,489.99,0.05,465.49
943,1,25,1,499.99,0.2,399.99
943,2,82,1,659.99,0.2,527.99
944,1,29,2,999.99,0.07,1859.98
944,2,16,2,599.99,0.1,1079.98
944,3,70,2,659.99,0.2,1055.98
944,4,85,2,329.99,0.2,527.98
944,5,69,2,416.99,0.07,775.6
945,1,105,1,533.99,0.05,507.29
945,2,94,2,249.99,0.2,399.98
945,3,34,2,469.99,0.05,892.98
945,4,44,2,539.99,0.1,971.98
945,5,50,2,5999.99,0.05,11399.98
946,1,7,1,3999.99,0.1,3599.99
946,2,85,2,329.99,0.2,527.98
946,3,62,1,3499.99,0.05,3324.99
946,4,22,2,269.99,0.2,431.98
946,5,56,2,5499.99,0.07,10229.98
947,1,32,1,469.99,0.05,446.49
947,2,42,2,2299.99,0.07,4277.98
947,3,44,1,539.99,0.07,502.19
948,1,23,2,299.99,0.2,479.98
948,2,20,2,599.99,0.1,1079.98
948,3,101,1,339.99,0.2,271.99
948,4,92,2,209.99,0.2,335.98
948,5,72,2,619.99,0.2,991.98
949,1,9,2,2999.99,0.1,5399.98
949,2,55,2,2699.99,0.05,5129.98
950,1,56,1,5499.99,0.05,5224.99
951,1,59,1,2599.99,0.1,2339.99
951,2,43,2,5299.99,0.1,9539.98
951,3,62,2,3499.99,0.2,5599.98
952,1,20,2,599.99,0.07,1115.98
952,2,57,1,1999.99,0.05,1899.99
953,1,23,2,299.99,0.07,557.98
954,1,4,2,2899.99,0.1,5219.98
955,1,43,1,5299.99,0.1,4769.99
955,2,31,2,1632.99,0.07,3037.36
955,3,96,1,349.99,0.05,332.49
955,4,63,1,3499.99,0.2,2799.99
955,5,88,1,189.99,0.05,180.49
